,CustomerID,CustomerName,Gender,Age,CustomerType,City,State,PostalCode,Region,Recency,RecencyCluster,Frequency,FrequencyCluster,Sales,SalesCluster,OverallScore,Profit,ValueSegment,ValueSegment
557,QJ-19255,Quincy Jones,Female,26,Home Office,Saint Paul,Minnesota,55106,Central,232,2,13,2,6108.338,2,6,1202.0899999999997,High-Value,2
558,VD-21670,Valerie Dominguez,Female,53,Corporate,Pleasant Grove,Utah,84062,West,581,1,16,2,6442.254000000001,2,5,1616.6,High-Value,2
559,BT-11305,Beth Thompson,Female,25,Home Office,Costa Mesa,California,92627,West,336,2,9,1,2567.656,1,4,417.18,Mid-Value,2
560,IM-15070,Irene Maddox,Female,42,Home Office,Florence,Alabama,35630,South,555,1,21,3,4930.473999999999,2,6,511.15999999999997,High-Value,2
561,BD-11320,Bill Donatelli,Male,19,Consumer,Providence,Rhode Island,2908,East,26,3,19,2,5718.521000000001,2,7,1093.0099999999998,High-Value,2
562,ON-18715,Odella Nelson,Female,13,Consumer,Philadelphia,Pennsylvania,19120,East,410,2,15,2,1567.52,0,4,-8.279999999999973,Mid-Value,0
563,DW-13540,Don Weiss,Male,12,Consumer,Jackson,Tennessee,38301,South,98,3,9,1,344.08,0,4,68.06,Mid-Value,0
564,MC-18130,Mike Caudle,Male,14,Consumer,Newark,Delaware,19711,East,369,2,11,1,1581.998,0,3,121.14,Mid-Value,0
565,JE-15475,Jeremy Ellison,Male,31,Home Office,Seattle,Washington,98103,West,193,2,13,2,1388.682,0,4,273.84000000000003,Mid-Value,0
566,RD-19480,Rick Duston,Male,37,Home Office,Olympia,Washington,98502,West,72,3,15,2,4272.93,1,6,478.99,High-Value,2
567,AB-10150,Aimee Bixby,Male,14,Consumer,Carrollton,Texas,75007,Central,41,3,12,1,966.7100000000002,0,4,312.06000000000006,Mid-Value,0
568,MM-18055,Michelle Moray,Female,56,Corporate,Chicago,Illinois,60610,Central,61,3,19,2,2749.881,1,6,-524.36,High-Value,2
569,EM-14065,Erin Mull,Female,12,Consumer,Jacksonville,North Carolina,28540,South,47,3,6,1,228.99,0,4,38.650000000000006,Mid-Value,0
570,RK-19300,Ralph Kennedy,Male,45,Home Office,South Bend,Indiana,46614,Central,324,2,8,1,1460.192,0,3,269.09000000000003,Mid-Value,0
571,AC-10420,Alyssa Crouse,Female,30,Home Office,Houston,Texas,77041,Central,25,3,5,0,925.8,0,3,-63.730000000000004,Mid-Value,0
572,CC-12145,Charles Crestani,Male,18,Consumer,Seattle,Washington,98103,West,106,3,11,1,2471.65,1,5,391.39,High-Value,2
573,PG-18895,Paul Gonzalez,Male,20,Consumer,San Francisco,California,94122,West,65,3,17,2,1987.1639999999998,1,6,332.9100000000001,High-Value,0
574,JP-15520,Jeremy Pistek,Male,24,Consumer,Port Orange,Florida,32127,South,8,3,16,2,3635.594,1,6,756.2399999999999,High-Value,2
575,Co-12640,Corey-Lock,Female,45,Home Office,Florence,South Carolina,29501,South,549,1,8,1,1300.076,0,2,204.23,Low-Value,0
576,CH-12070,Cathy Hwang,Female,29,Home Office,Detroit,Michigan,48227,Central,515,1,4,0,1537.2360000000003,0,1,194.56,Low-Value,0
577,SC-20230,Scot Coram,Male,42,Corporate,Arlington,Texas,76017,Central,297,2,11,1,4371.9580000000005,1,4,438.9400000000001,Mid-Value,2
578,GM-14500,Gene McClure,Male,45,Home Office,Fresno,California,93727,West,106,3,13,2,1255.6819999999998,0,5,439.81999999999994,High-Value,0
579,RF-19345,Randy Ferguson,Male,14,Consumer,Dover,New Hampshire,3820,East,397,2,16,2,3309.1500000000005,1,5,631.4999999999999,High-Value,2
580,HK-14890,Heather Kirkland,Female,24,Consumer,Salinas,California,93905,West,279,2,15,2,4877.784,2,6,953.7699999999999,High-Value,2
581,CG-12040,Catherine Glotzbach,Female,19,Consumer,Bristol,Tennessee,37620,South,49,3,9,1,904.468,0,4,84.80999999999999,Mid-Value,0
582,DJ-13630,Doug Jacobs,Male,42,Home Office,Portland,Oregon,97206,West,12,3,8,1,3356.398,1,5,731.07,High-Value,2
583,TG-21310,Toby Gnade,Male,41,Corporate,Los Angeles,California,90049,West,337,2,9,1,3058.3720000000003,1,4,680.27,Mid-Value,2
584,MO-17800,Meg O'Connel,Male,36,Corporate,Roswell,Georgia,30076,South,104,3,11,1,1687.027,0,4,167.54,Mid-Value,0
585,BM-11575,Brendan Murry,Female,18,Consumer,New York City,New York,10035,East,100,3,10,1,808.1619999999999,0,4,93.78,Mid-Value,0
586,MP-17965,Michael Paige,Male,40,Home Office,Warwick,Rhode Island,2886,East,72,3,20,2,3983.6420000000003,1,6,633.0499999999998,High-Value,2
587,CM-12385,Christopher Martinez,Male,30,Home Office,North Charleston,South Carolina,29406,South,37,3,10,1,8954.02,2,6,3898.71,High-Value,1
588,DB-13405,Denny Blanton,Female,19,Consumer,New York City,New York,10011,East,187,2,14,2,1711.692,0,4,438.52,Mid-Value,0
589,GM-14695,Greg Maxwell,Male,52,Corporate,Los Angeles,California,90036,West,265,2,11,1,6049.966000000002,2,5,188.12,High-Value,2
590,CB-12535,Claudia Bergmann,Female,14,Consumer,Newark,Delaware,19711,East,197,2,19,2,4246.4555,1,5,1048.6000000000001,High-Value,2
591,NB-18580,Nicole Brennan,Female,45,Home Office,Philadelphia,Pennsylvania,19134,East,1165,0,2,0,273.87199999999996,0,0,24.59,Low-Value,0
592,CM-12235,Chris McAfee,Male,35,Corporate,Carrollton,Texas,75007,Central,387,2,8,1,2305.712,1,4,364.42999999999995,Mid-Value,0
593,MC-17635,Matthew Clasen,Male,18,Consumer,Saint Louis,Missouri,63116,Central,189,2,8,1,795.1540000000001,0,3,-249.34000000000003,Mid-Value,0
594,BF-11170,Ben Ferrer,Male,25,Consumer,Raleigh,North Carolina,27604,South,16,3,27,3,5907.972000000002,2,8,1534.92,High-Value,2
595,AS-10225,Alan Schoenberger,Male,14,Consumer,Provo,Utah,84604,West,104,3,13,2,4260.784000000001,1,6,718.97,High-Value,2
596,BD-11725,Bruce Degenhardt,Male,20,Consumer,Newark,Ohio,43055,East,93,3,10,1,1526.5,0,4,333.79,Mid-Value,0
597,FM-14380,Fred McMath,Male,17,Consumer,Jacksonville,North Carolina,28540,South,175,3,14,2,2523.266,1,6,189.29999999999998,High-Value,2
598,TM-21010,Tamara Manning,Female,55,Corporate,Vacaville,California,95687,West,103,3,19,2,2955.225999999999,1,6,572.3000000000001,High-Value,2
599,ES-14020,Erica Smith,Female,34,Home Office,New York City,New York,10035,East,40,3,8,1,3510.4579999999996,1,5,1002.3,High-Value,2
600,CC-12370,Christopher Conant,Male,31,Home Office,Fayetteville,North Carolina,28314,South,43,3,11,1,12129.072,3,7,2173.9499999999994,High-Value,1
601,AF-10885,Art Foster,Male,18,Consumer,Toledo,Ohio,43615,East,445,2,7,1,861.5649999999998,0,3,-164.93,Mid-Value,0
602,BK-11260,Berenike Kampe,Female,21,Consumer,San Francisco,California,94110,West,77,3,16,2,659.138,0,5,-67.05999999999999,High-Value,0
603,BP-11155,Becky Pak,Male,24,Consumer,Columbus,Georgia,31907,South,84,3,11,1,1697.8609999999999,0,4,646.48,Mid-Value,0
604,JF-15565,Jill Fjeld,Male,54,Corporate,Fayetteville,North Carolina,28314,South,202,2,16,2,4198.332,1,5,1070.39,High-Value,2
605,BP-11230,Benjamin Patterson,Male,39,Corporate,Troy,Ohio,45373,East,39,3,6,1,1181.4900000000002,0,4,-197.67999999999998,Mid-Value,0
606,SW-20350,Sean Wendt,Male,49,Corporate,Detroit,Michigan,48227,Central,162,3,6,1,1019.0439999999999,0,4,94.54000000000002,Mid-Value,0
607,KN-16450,Kean Nguyen,Male,17,Consumer,Visalia,California,93277,West,141,3,8,1,2171.962,1,5,112.05000000000001,High-Value,0
608,MS-17365,Maribeth Schnelling,Female,18,Consumer,New York City,New York,10035,East,360,2,24,3,7443.6900000000005,2,7,841.1000000000001,High-Value,1
609,ST-20530,Shui Tom,Male,22,Consumer,Macon,Georgia,31204,South,125,3,12,1,433.34,0,4,82.06,Mid-Value,0
610,DM-13345,Denise Monton,Female,18,Consumer,Des Moines,Iowa,50315,Central,140,3,13,2,4074.472,1,6,1317.77,High-Value,2
611,MD-17350,Maribeth Dona,Female,23,Consumer,Akron,Ohio,44312,East,88,3,17,2,3766.382,1,6,-247.58000000000004,High-Value,2
612,DB-12910,Daniel Byrd,Male,17,Consumer,Dallas,Texas,75220,Central,51,3,12,1,2171.599,1,5,429.53,High-Value,0
613,MF-17665,Maureen Fritzler,Female,20,Consumer,Toledo,Ohio,43615,East,485,1,8,1,937.039,0,2,-342.63,Low-Value,0
614,RM-19750,Roland Murray,Male,15,Consumer,New York City,New York,10011,East,210,2,2,0,98.35,0,2,28.68,Low-Value,0
615,JJ-15760,Joel Jenkins,Male,31,Home Office,Houston,Texas,77036,Central,871,1,3,0,195.0,0,1,34.260000000000005,Low-Value,0
616,AJ-10960,Astrea Jones,Female,16,Consumer,San Diego,California,92037,West,74,3,5,0,629.2479999999999,0,3,60.23,Mid-Value,0
617,GW-14605,Giulietta Weimer,Female,28,Home Office,San Francisco,California,94122,West,154,3,9,1,2189.0190000000002,1,5,-269.95,High-Value,0
618,AR-10540,Andy Reiter,Male,24,Consumer,Woonsocket,Rhode Island,2895,East,6,3,9,1,6608.447999999999,2,6,2884.0099999999993,High-Value,1
619,GA-14515,George Ashbrook,Male,31,Home Office,New York City,New York,10011,East,189,2,14,2,3919.7760000000003,1,5,839.99,High-Value,2
620,NP-18685,Nora Pelletier,Female,53,Corporate,Indianapolis,Indiana,46203,Central,406,2,7,1,1228.698,0,3,513.2,Mid-Value,0
621,SM-20950,Suzanne McNair,Female,19,Consumer,Omaha,Nebraska,68104,Central,163,3,22,3,5563.392,2,8,578.7700000000003,High-Value,2
622,MG-18145,Mike Gockenbach,Male,21,Consumer,Jacksonville,Florida,32216,South,156,3,8,1,3061.543,1,5,-95.13000000000002,High-Value,2
623,CS-12175,Charles Sheldon,Male,21,Consumer,Iowa City,Iowa,52240,Central,25,3,8,1,844.4580000000001,0,4,111.85000000000001,Mid-Value,0
624,AM-10705,Anne McFarland,Female,18,Consumer,Cranston,Rhode Island,2920,East,162,3,22,3,5664.022,2,8,1084.3500000000001,High-Value,2
625,PF-19120,Peter Fuller,Male,14,Consumer,Richmond,Kentucky,40475,South,835,1,19,2,9062.863999999998,2,5,-616.5999999999999,High-Value,1
626,DE-13255,Deanra Eno,Female,12,Consumer,Lakewood,Ohio,44107,East,424,2,9,1,2550.874,1,4,463.47999999999996,Mid-Value,2
627,AH-10585,Angele Hood,Female,14,Consumer,Seattle,Washington,98105,West,109,3,5,0,738.504,0,3,83.37,Mid-Value,0
628,LH-16900,Lena Hernandez,Female,22,Consumer,Elkhart,Indiana,46514,Central,109,3,15,2,2295.3320000000003,1,6,524.17,High-Value,0
629,GH-14665,Greg Hansen,Male,18,Consumer,Chicago,Illinois,60610,Central,2,3,3,0,146.94080000000002,0,3,-6.529999999999999,Mid-Value,0
630,TS-21430,Tom Stivers,Male,25,Consumer,Los Angeles,California,90045,West,53,3,7,1,2054.1400000000003,1,5,47.599999999999994,High-Value,0
631,NL-18310,Nancy Lomonaco,Female,13,Consumer,Danville,California,94526,West,322,2,10,1,1418.0900000000004,0,3,343.03999999999996,Mid-Value,0
632,DS-13180,David Smith,Male,34,Home Office,Houston,Texas,77095,Central,171,3,20,2,2881.8127999999997,1,6,160.61,High-Value,2
633,HA-14905,Helen Abelman,Female,12,Consumer,Fort Collins,Colorado,80525,West,69,3,10,1,2163.3,1,5,268.56,High-Value,0
634,NR-18550,Nick Radford,Male,31,Home Office,Aurora,Illinois,60505,Central,299,2,13,2,2367.277,1,5,-28.030000000000058,High-Value,0
635,EB-14110,Eugene Barchas,Female,60,Corporate,Philadelphia,Pennsylvania,19134,East,143,3,11,1,3071.1259999999997,1,5,182.46000000000004,High-Value,2
636,MS-17830,Melanie Seite,Female,25,Consumer,Rochester,New York,14609,East,629,1,5,0,370.348,0,1,18.529999999999998,Low-Value,0
637,TB-21175,Thomas Boland,Male,14,Consumer,Henderson,Kentucky,42420,South,322,2,11,1,3589.2959999999994,1,4,828.1800000000001,Mid-Value,2
638,MH-18115,Mick Hernandez,Male,12,Consumer,Huntsville,Alabama,35810,South,5,3,22,3,5503.093,2,8,167.28000000000014,High-Value,2
639,DP-13000,Darren Powers,Male,24,Consumer,Fort Lauderdale,Florida,33311,South,126,3,17,2,1050.636,0,5,237.85,High-Value,0
640,AH-10465,Amy Hunt,Female,51,Corporate,Dallas,Texas,75217,Central,230,2,8,1,2495.3916,1,4,-197.25,Mid-Value,0
641,AZ-10750,Annie Zypern,Female,22,Consumer,New York City,New York,10024,East,160,3,12,1,1622.0180000000003,0,4,153.46000000000004,Mid-Value,0
642,EJ-14155,Eva Jacobs,Female,12,Consumer,Seattle,Washington,98105,West,230,2,8,1,2656.691,1,4,451.37999999999994,Mid-Value,2
643,LS-17230,Lycoris Saunders,Female,12,Consumer,Los Angeles,California,90049,West,777,1,6,1,368.88,0,2,38.49,Low-Value,0
644,DW-13195,David Wiener,Male,24,Consumer,Springfield,Oregon,97477,West,69,3,9,1,1080.751,0,4,-89.07000000000001,Mid-Value,0
645,JW-15220,Jane Waco,Female,17,Consumer,Montgomery,Alabama,36116,South,42,3,14,2,7721.714,2,7,2172.7099999999996,High-Value,1
646,DB-13615,Doug Bickford,Male,22,Consumer,San Francisco,California,94110,West,33,3,11,1,1989.0499999999997,1,5,437.20000000000005,High-Value,0
647,ML-17395,Marina Lichtenstein,Male,39,Home Office,Lakewood,New Jersey,8701,East,69,3,20,2,2722.843,1,6,681.48,High-Value,2
648,CR-12580,Clay Rozendal,Female,23,Consumer,New York City,New York,10009,East,294,2,6,1,2148.852,1,4,73.6,Mid-Value,0
649,AJ-10795,Anthony Johnson,Male,16,Consumer,Apple Valley,California,92307,West,166,3,21,3,4501.391,1,7,1156.9600000000003,High-Value,2
650,SC-20440,Shaun Chance,Male,20,Consumer,New York City,New York,10009,East,36,3,10,1,1874.998,0,4,376.7600000000001,Mid-Value,0
651,MG-18205,Mitch Gastineau,Female,14,Consumer,Jacksonville,Florida,32216,South,87,3,2,0,16.739,0,3,-2.14,Mid-Value,0
652,LD-17005,Lisa DeCherney,Female,51,Corporate,New York City,New York,10011,East,414,2,7,1,1961.934,1,4,556.95,Mid-Value,0
653,MH-17440,Mark Haberlin,Male,16,Consumer,New York City,New York,10035,East,376,2,9,1,400.016,0,3,60.730000000000004,Mid-Value,0
654,JB-16000,Joy Bell-,Female,24,Consumer,Los Angeles,California,90045,West,43,3,7,1,644.1188,0,4,126.24,Mid-Value,0
655,AR-10825,Anthony Rawles,Male,53,Corporate,Columbus,Ohio,43229,East,162,3,13,2,4523.336,1,6,493.83,High-Value,2
656,TT-21460,Tonja Turnell,Male,26,Home Office,Houston,Texas,77095,Central,12,3,14,2,5364.808,2,7,1122.7,High-Value,2
657,SP-20545,Sibella Parks,Female,12,Consumer,Philadelphia,Pennsylvania,19143,East,211,2,10,1,1306.086,0,3,-121.36999999999999,Mid-Value,0
658,GT-14710,Greg Tran,Male,12,Consumer,New York City,New York,10024,East,36,3,29,3,11820.119999999999,3,9,2160.52,High-Value,1
659,DR-12940,Daniel Raglin,Male,45,Corporate,Lake Charles,Louisiana,70601,South,52,3,13,2,8350.868,2,7,2867.08,High-Value,1
660,DB-12970,Darren Budd,Male,44,Home Office,New York City,New York,10035,East,300,2,14,2,2839.2272000000003,1,5,210.69,High-Value,2
661,MF-18250,Monica Federle,Female,20,Consumer,Little Rock,Arkansas,72209,South,7,3,12,1,1758.3,0,4,456.06000000000006,Mid-Value,0
662,VS-21820,Vivek Sundaresam,Female,47,Corporate,Naperville,Illinois,60540,Central,221,2,8,1,1055.9809999999998,0,3,-266.61,Mid-Value,0
663,BN-11470,Brad Norvell,Male,13,Consumer,Brentwood,California,94513,West,201,2,6,1,265.29600000000005,0,3,35.61,Mid-Value,0
664,SM-20005,Sally Matthias,Female,14,Consumer,New York City,New York,10035,East,555,1,6,1,244.49399999999997,0,2,-28.18999999999999,Low-Value,0
665,DF-13135,David Flashing,Male,30,Home Office,New York City,New York,10009,East,700,1,6,1,2390.5339999999997,1,3,-261.01000000000005,Mid-Value,0
666,SG-20890,Susan Gilcrest,Female,25,Consumer,Amarillo,Texas,79109,Central,226,2,5,0,47.946,0,2,-5.699999999999999,Low-Value,0
667,KH-16330,Katharine Harms,Female,35,Corporate,Newark,Ohio,43055,East,40,3,18,2,3312.864,1,6,452.29,High-Value,2
668,IG-15085,Ivan Gibson,Male,24,Consumer,Seattle,Washington,98103,West,71,3,7,1,744.5740000000001,0,4,320.29,Mid-Value,0
669,SG-20605,Speros Goranitis,Female,34,Home Office,San Francisco,California,94109,West,108,3,13,2,3124.832000000001,1,6,462.06999999999994,High-Value,2
670,GZ-14545,George Zrebassa,Male,18,Consumer,Thousand Oaks,California,91360,West,85,3,5,0,2454.622,1,4,828.46,Mid-Value,2
671,JF-15190,Jamie Frazer,Female,41,Home Office,Long Beach,California,90805,West,65,3,19,2,2279.586,1,6,572.8199999999998,High-Value,0
672,LT-16765,Larry Tron,Male,17,Consumer,Fairfield,Ohio,45014,East,262,2,3,0,329.87600000000003,0,2,58.64,Low-Value,0
673,NP-18670,Nora Paige,Female,42,Corporate,Seattle,Washington,98105,West,20,3,10,1,3908.402,1,5,514.4,High-Value,2
674,EB-13705,Ed Braxton,Male,39,Corporate,Philadelphia,Pennsylvania,19140,East,19,3,12,1,3644.978,1,5,10.520000000000017,High-Value,2
675,JK-15325,Jason Klamczynski,Male,12,Consumer,Atlantic City,New Jersey,8401,East,287,2,4,0,383.812,0,2,54.93,Low-Value,0
676,CW-11905,Carl Weiss,Female,30,Home Office,Newark,Delaware,19711,East,140,3,11,1,1136.5919999999999,0,4,369.84000000000003,Mid-Value,0
677,TS-21655,Trudy Schmidt,Male,19,Consumer,El Paso,Texas,79907,Central,208,2,14,2,3368.094,1,5,218.19999999999996,High-Value,2
678,LR-17035,Lisa Ryan,Female,17,Consumer,Santa Clara,California,95051,West,132,3,12,1,1879.306,0,4,-386.1,Mid-Value,0
679,SR-20425,Sharelle Roach,Female,44,Home Office,Springfield,Ohio,45503,East,8,3,9,1,3233.481,1,5,-3337.21,High-Value,2
680,JB-16045,Julia Barnett,Female,16,Consumer,Columbus,Ohio,43229,East,7,3,9,1,2518.1150000000002,1,5,199.82,High-Value,2
681,MC-17590,Matt Collister,Male,13,Consumer,San Marcos,Texas,78666,Central,110,3,17,2,2426.067,1,6,286.09,High-Value,0
682,KM-16660,Khloe Miller,Female,12,Consumer,Philadelphia,Pennsylvania,19140,East,15,3,9,1,453.53799999999995,0,4,90.75,Mid-Value,0
683,Dl-13600,Dorris liebe,Female,60,Corporate,New York City,New York,10035,East,146,3,6,1,755.6020000000001,0,4,173.92999999999998,Mid-Value,0
684,EB-13870,Emily Burns,Female,22,Consumer,Franklin,Tennessee,37064,South,88,3,11,1,2767.2189999999996,1,5,258.32,High-Value,2
685,TZ-21580,Tracy Zic,Female,19,Consumer,Lakewood,California,90712,West,35,3,9,1,1707.2860000000003,0,4,224.1,Mid-Value,0
686,ME-18010,Michelle Ellison,Female,13,Consumer,Seattle,Washington,98105,West,92,3,6,1,1256.944,0,4,106.35,Mid-Value,0
687,NH-18610,Nicole Hansen,Female,34,Home Office,Oak Park,Michigan,48237,Central,148,3,11,1,2673.29,1,5,759.57,High-Value,2
688,KB-16240,Karen Bern,Female,18,Consumer,Miami,Florida,33180,South,4,3,10,1,3152.615,1,5,762.4200000000001,High-Value,2
689,TH-21115,Thea Hudgings,Female,19,Consumer,Philadelphia,Pennsylvania,19140,East,322,2,9,1,2942.7720000000004,1,4,-254.65,Mid-Value,2
690,MG-17890,Michael Granlund,Male,16,Consumer,Santa Barbara,California,93101,West,99,3,13,2,776.3839999999999,0,5,170.19000000000003,High-Value,0
691,JK-16090,Juliana Krohn,Female,47,Corporate,Omaha,Nebraska,68104,Central,321,2,9,1,3747.668,1,4,584.8699999999999,Mid-Value,2
692,SC-20050,Sample Company A,Male,14,Consumer,La Mesa,California,91941,West,40,3,15,2,4624.572,1,6,1008.93,High-Value,2
693,ML-18040,Michelle Lonsdale,Female,16,Consumer,Dearborn,Michigan,48126,Central,20,3,4,0,742.082,0,3,137.70999999999998,Mid-Value,0
694,SH-19975,Sally Hughsby,Female,20,Consumer,Dallas,Texas,75081,Central,64,3,29,3,3406.8395,1,7,554.4999999999999,High-Value,2
695,KM-16225,Kalyca Meade,Female,22,Consumer,Baltimore,Maryland,21215,East,14,3,19,2,2260.958,1,6,634.7200000000001,High-Value,0
696,SS-20875,Sung Shariari,Female,23,Consumer,Marion,Ohio,43302,East,355,2,15,2,964.636,0,4,-79.17000000000002,Mid-Value,0
697,BW-11065,Barry Weirich,Female,17,Consumer,Raleigh,North Carolina,27604,South,358,2,3,0,385.516,0,2,-58.69,Low-Value,0
698,LM-17065,Liz MacKendrick,Female,25,Consumer,Auburn,New York,13021,East,570,1,7,1,1346.774,0,2,-45.28,Low-Value,0
699,JD-15790,John Dryer,Male,15,Consumer,Los Angeles,California,90049,West,265,2,7,1,2152.352,1,4,-267.76,Mid-Value,0
700,DO-13645,Doug O'Connell,Male,16,Consumer,Los Angeles,California,90036,West,33,3,11,1,1267.316,0,4,293.07000000000005,Mid-Value,0
701,BS-11665,Brian Stugart,Male,53,Corporate,San Diego,California,92105,West,582,1,11,1,3288.1099999999997,1,3,236.73,Mid-Value,2
702,DA-13450,Dianna Arnett,Female,25,Consumer,Virginia Beach,Virginia,23464,South,29,3,8,1,156.76000000000002,0,4,55.79,Mid-Value,0
703,SS-20140,Saphhira Shifley,Female,18,Consumer,Los Angeles,California,90036,West,15,3,21,3,1324.028,0,6,329.93000000000006,High-Value,0
704,EM-14200,Evan Minnotte,Male,20,Consumer,Virginia Beach,Virginia,23464,South,158,3,4,0,366.822,0,3,21.28,Mid-Value,0
705,GB-14575,Giulietta Baptist,Female,40,Corporate,Columbia,South Carolina,29203,South,13,3,16,2,4716.288,2,7,1135.24,High-Value,2
706,DK-12985,Darren Koutras,Male,18,Consumer,Hendersonville,Tennessee,37075,South,7,3,8,1,1687.0400000000002,0,4,-108.66999999999999,Mid-Value,0
707,SB-20170,Sarah Bern,Female,21,Consumer,Chicago,Illinois,60623,Central,24,3,7,1,1348.02,0,4,156.37,Mid-Value,0
708,BF-11275,Beth Fritzler,Female,39,Corporate,Miami,Florida,33178,South,84,3,4,0,791.99,0,3,25.279999999999994,Mid-Value,0
709,AS-10630,Ann Steele,Female,14,Consumer,Louisville,Kentucky,40214,South,92,3,12,1,833.3979999999999,0,4,134.28,Mid-Value,0
710,VT-21700,Valerie Takahito,Female,44,Home Office,Houston,Texas,77070,Central,971,0,9,1,1736.596,0,1,-227.09,Low-Value,0
711,JW-16075,Julia West,Female,38,Corporate,Jacksonville,North Carolina,28540,South,461,2,7,1,1428.7309999999998,0,3,151.76,Mid-Value,0
712,SS-20515,Shirley Schmidt,Female,16,Consumer,Louisville,Kentucky,40214,South,491,1,6,1,613.4000000000001,0,2,199.93000000000004,Low-Value,0
713,LD-16855,Lela Donovan,Female,19,Consumer,Chicago,Illinois,60653,Central,552,1,1,0,5.303999999999999,0,1,0.26,Low-Value,0
714,BP-11050,Barry Pond,Male,38,Corporate,Plainfield,New Jersey,7060,East,142,3,7,1,983.4199999999998,0,4,208.78000000000003,Mid-Value,0
715,GH-14425,Gary Hwang,Male,14,Consumer,Seattle,Washington,98105,West,80,3,10,1,4172.846,1,5,1174.5099999999995,High-Value,2
716,JE-16165,Justin Ellison,Male,23,Consumer,North Charleston,South Carolina,29406,South,71,3,7,1,2697.248,1,5,789.4499999999999,High-Value,2
717,SH-20635,Stefanie Holloman,Female,35,Corporate,Sacramento,California,95823,West,765,1,2,0,2096.392,1,2,260.23,Low-Value,0
718,JL-15235,Janet Lee,Female,19,Consumer,New York City,New York,10035,East,246,2,10,1,2203.7,1,4,52.31,Mid-Value,0
719,GM-14680,Greg Matthias,Male,37,Corporate,New York City,New York,10011,East,152,3,11,1,3163.628,1,5,33.86999999999998,High-Value,2
720,AR-10570,Anemone Ratner,Male,14,Consumer,Columbus,Georgia,31907,South,534,1,2,0,88.15,0,1,32.64,Low-Value,0
721,JA-15970,Joseph Airdo,Male,19,Consumer,Detroit,Michigan,48227,Central,92,3,24,3,6491.026000000001,2,8,-824.5199999999999,High-Value,2
722,PB-19105,Peter Bühler,Male,16,Consumer,Smyrna,Georgia,30080,South,99,3,5,0,688.324,0,3,217.56,Mid-Value,0
723,BF-11005,Barry Franz,Female,14,Consumer,Aurora,Colorado,80013,West,39,3,10,1,1333.88,0,4,-293.1700000000001,Mid-Value,0
724,JM-15580,Jill Matthias,Male,12,Consumer,Seattle,Washington,98105,West,0,3,7,1,303.948,0,4,112.32000000000001,Mid-Value,0
725,CC-12685,Craig Carroll,Female,27,Home Office,Henderson,Kentucky,42420,South,799,1,12,1,2854.115,1,3,847.15,Mid-Value,2
726,CD-11980,Carol Darley,Female,27,Home Office,New York City,New York,10011,East,202,2,6,1,639.766,0,3,-209.31,Mid-Value,0
727,HP-14815,Harold Pawlan,Male,32,Home Office,Virginia Beach,Virginia,23464,South,30,3,10,1,1990.314,1,5,370.87,High-Value,0
728,EB-13975,Erica Bern,Female,25,Consumer,Greensboro,North Carolina,27405,South,0,3,6,1,1643.255,0,4,161.19,Mid-Value,0
729,GH-14410,Gary Hansen,Male,39,Corporate,Yuma,Arizona,85364,West,75,3,17,2,2819.4670000000006,1,6,-581.4299999999998,High-Value,2
730,AG-10525,Andy Gerbode,Male,39,Corporate,Houston,Texas,77095,Central,905,0,9,1,1455.038,0,1,-154.15000000000003,Low-Value,0
731,SN-20560,Skye Norling,Female,23,Consumer,San Francisco,California,94109,West,82,3,15,2,1860.418,0,5,-719.46,High-Value,0
732,CS-12505,Cindy Stewart,Female,46,Corporate,Lancaster,Ohio,43130,East,322,2,9,1,5690.055,2,5,-6628.17,High-Value,2
733,MO-17950,Michael Oakman,Male,14,Consumer,Jacksonville,North Carolina,28540,South,298,2,4,0,154.288,0,2,-83.41000000000001,Low-Value,0
734,JS-15685,Jim Sink,Male,44,Home Office,Philadelphia,Pennsylvania,19140,East,42,3,11,1,1131.064,0,4,-57.169999999999995,Mid-Value,0
735,DK-13225,Dean Katz,Male,54,Corporate,New York City,New York,10035,East,10,3,19,2,4802.394,2,7,206.20000000000007,High-Value,2
736,LC-16960,Lindsay Castell,Female,21,Consumer,Arlington,Virginia,22204,South,436,2,7,1,3246.6260000000007,1,4,297.47,Mid-Value,2
737,BO-11350,Bill Overfelt,Male,22,Consumer,Philadelphia,Pennsylvania,19134,East,137,3,12,1,2682.728,1,5,275.98,High-Value,2
738,TH-21100,Thea Hendricks,Male,24,Consumer,Glendale,Arizona,85301,West,344,2,7,1,2422.824,1,4,-136.42000000000002,Mid-Value,0
739,BD-11560,Brendan Dodson,Male,13,Consumer,Fresno,California,93727,West,278,2,4,0,320.53999999999996,0,2,116.71,Low-Value,0
740,HD-14785,Harold Dahlen,Male,21,Consumer,Philadelphia,Pennsylvania,19143,East,769,1,7,1,251.36,0,2,-137.99,Low-Value,0
741,RH-19555,Ritsa Hightower,Female,58,Corporate,Charlotte,North Carolina,28205,South,519,1,3,0,740.382,0,1,-1.2899999999999991,Low-Value,0
742,NF-18475,Neil Französisch,Male,16,Consumer,Reno,Nevada,89502,West,525,1,4,0,377.162,0,1,84.92,Low-Value,0
743,SW-20275,Scott Williamson,Male,15,Consumer,Seattle,Washington,98115,West,30,3,7,1,1966.65,1,5,332.66999999999996,High-Value,0
